idT,idM,idK,rmsX,rmsY,rmsZ,aRms,aPeakX,aPeakY,aPeakZ,aPeak,latitude,longitude,vreme,brzina,maxX,maxY,maxZ,opis
4715,96,13,0.0449,0.0526,0.1218,0.1401,0.0067,-0.0222,-0.4105,0.4112,44.8392799,20.4127083,2016-01-19-09-41-50,0,-0.156760097,-0.193273902,-0.410527229,its vezbe
4716,96,13,0.0672,0.0681,0.1251,0.1575,0.1309,-0.0839,0.4901,0.5142,44.839585,20.4130733,2016-01-19-09-42-03,0,0.270035982,-0.192557931,0.490109444,its vezbe
4717,96,13,0.0833,0.0686,0.1527,0.187,0.2021,-0.0657,0.7745,0.8031,44.8394266,20.413475,2016-01-19-09-42-09,0,-0.255650997,0.17891252,0.774525642,its vezbe
4718,96,13,0.0662,0.0913,0.1898,0.2207,-0.1191,0.2151,0.8847,0.9183,44.8394449,20.41347,2016-01-19-09-42-22,0,0.209950209,-0.281146586,0.884713173,its vezbe
4719,96,13,0.0796,0.0734,0.1195,0.1612,-0.009,0.0611,0.3702,0.3753,44.8401499,20.4139483,2016-01-19-09-42-33,17.7499,0.291706562,0.2492522,0.370150566,its vezbe
4720,96,13,0.0741,0.0775,0.1126,0.1555,0.2812,-0.0034,-0.2628,0.385,44.840295,20.4141466,2016-01-19-09-42-39,13.336,0.324564219,0.219365239,-0.2937603,its vezbe
4721,96,13,0.033,0.0698,0.1026,0.1284,0.1256,-0.0941,-0.1875,0.2445,44.8401349,20.4142166,2016-01-19-09-42-48,0,0.125559807,-0.158465147,-0.211809158,its vezbe
4722,96,13,0.0809,0.0724,0.1128,0.1566,0.1798,-0.0638,-0.3816,0.4267,44.840235,20.4145116,2016-01-19-09-43-13,0,-0.314049244,0.253277898,-0.381649971,its vezbe
4723,96,13,0.096,0.1265,0.1988,0.2545,-0.0442,0.0115,1.0065,1.0076,44.8404116,20.4146933,2016-01-19-09-43-20,15.8042,0.457338333,-0.451550841,1.006541252,its vezbe
4724,96,13,0.107,0.1052,0.1671,0.2246,0.8311,0.2939,0.1532,0.8948,44.8405516,20.41469,2016-01-19-09-43-31,0,0.83114624,0.326010942,0.526007652,its vezbe
4725,96,13,0.102,0.1291,0.1487,0.2217,-0.2607,-0.0264,-0.6488,0.6997,44.8412265,20.4136591,2016-01-19-09-43-41,0,0.493575335,0.461438894,-0.64875412,its vezbe
4726,96,13,0.1191,0.1679,0.1729,0.2688,0.2061,-0.6118,0.2407,0.689,44.8425049,20.4133033,2016-01-19-09-43-52,21.5078,-0.406094372,-0.611813307,-0.591063499,its vezbe
4727,96,13,0.1702,0.1828,0.2572,0.3585,0.5206,-0.7111,0.5459,1.0367,44.8402716,20.4140083,2016-01-19-09-45-02,0,-0.554552853,-0.711113214,0.742107391,its vezbe
4728,96,13,0.1387,0.1111,0.1977,0.2658,-1.3546,0.0517,0.8355,1.5924,44.8456716,20.4099533,2016-01-19-09-45-14,0,-1.354567528,0.541230202,-1.346622944,its vezbe
4729,96,13,0.0994,0.0968,0.1801,0.2274,-0.171,0.1389,0.5632,0.6048,44.8427466,20.41393,2016-01-19-09-45-25,0,-0.381307662,0.321439266,0.563217163,its vezbe
4730,96,13,0.0625,0.0671,0.1216,0.1523,0.3664,0.0078,-0.1739,0.4056,44.8462083,20.40933,2016-01-19-09-45-31,0,0.366384625,0.174635887,0.317965508,its vezbe
4731,96,13,0.0427,0.0662,0.1062,0.1322,0.0202,-0.0473,-0.2678,0.2727,44.8462016,20.4093166,2016-01-19-09-45-44,0,0.208259821,-0.246421874,-0.26779747,its vezbe
4732,96,13,0.1107,0.1406,0.1718,0.2481,0.3272,-0.3924,0.4805,0.7014,44.8464066,20.408785,2016-01-19-09-45-53,22.1452,0.356812,-0.427812874,0.596562386,its vezbe
4733,96,13,0.2412,0.2191,0.3554,0.4821,1.8121,0.8446,0.0951,2.0015,44.8461749,20.408705,2016-01-19-09-46-01,0,1.812114716,-0.966963291,1.744160652,its vezbe
4734,96,13,0.1239,0.1498,0.2418,0.3103,-0.4413,0.3049,0.889,1.0383,44.8464566,20.4083316,2016-01-19-09-46-14,39.4874,0.53934288,0.584729671,0.8890028,its vezbe
4735,96,13,0.1083,0.1668,0.2148,0.2928,0.0512,0.3104,0.7604,0.8229,44.846405,20.408835,2016-01-19-09-46-21,17.4089,-0.321977615,-0.645040393,0.789160728,its vezbe
4736,96,13,0.1073,0.1134,0.1908,0.2465,0.4041,-0.0922,0.4831,0.6365,44.847095,20.4069416,2016-01-19-09-46-35,19.2712,0.404051304,-0.467361987,-0.632059097,its vezbe
4737,96,13,0.1132,0.1262,0.178,0.2458,-0.0364,-0.1375,-0.9433,0.9539,44.84657,20.4079899,2016-01-19-09-46-43,0,0.3902843,-0.548977733,-0.943284988,its vezbe
4738,96,13,0.0933,0.094,0.2117,0.2497,-0.372,0.1066,0.8095,0.8972,44.8464866,20.4088916,2016-01-19-09-46-55,0,-0.372009873,0.304543495,0.809466362,its vezbe
4739,96,13,0.0408,0.0691,0.1003,0.1284,-0.0997,0.1934,0.2944,0.3661,44.8472516,20.40787,2016-01-19-09-47-00,0,-0.126967311,0.235497355,0.294390678,its vezbe
4740,96,13,0.0694,0.088,0.1136,0.1596,0.1923,-0.362,-0.0773,0.4171,44.8474316,20.4086466,2016-01-19-09-47-11,0,-0.260228395,-0.362031817,-0.327673912,its vezbe
4741,96,13,0.0614,0.0969,0.1262,0.1706,0.0721,-0.2974,-0.413,0.514,44.8474216,20.408825,2016-01-19-09-47-24,0,0.17578578,-0.297377825,-0.413041115,its vezbe
4742,96,13,0.0667,0.085,0.1232,0.1639,0.0494,-0.1248,-0.3826,0.4055,44.8477716,20.4086699,2016-01-19-09-47-32,1.3267,-0.253834963,-0.31159848,-0.382599831,its vezbe
4743,96,13,0.0631,0.0667,0.0999,0.1356,0.2906,0.0403,-0.3005,0.4199,44.8480799,20.4082216,2016-01-19-09-47-43,0,0.290599108,-0.205553949,-0.30045414,its vezbe
4744,96,13,0.0774,0.0767,0.1037,0.1504,-0.3264,0.0607,0.1848,0.38,44.847775,20.4085616,2016-01-19-09-47-52,0,-0.326447845,-0.276639402,-0.300049782,its vezbe
4745,96,13,0.0421,0.0614,0.0875,0.1149,0.129,-0.0463,-0.1905,0.2347,44.8477983,20.408515,2016-01-19-09-48-02,0.7468,-0.192725182,0.144067049,0.226688385,its vezbe
